id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7.03271638173614e+17,https://www.nocarz.pl/rooms/703271638173613954,20250302144653.0,,,Family apartment with roof terrace - Vondelpark,"Enjoy Amsterdam from the most trending neighboorhoud, Oud West. Arond the cornor you can find the Vondelpark and the lively Jan Pieter Heijestraat with many nice shops, arts, coffee bars and restaurants. <br /><br />The apartment (113M2) consists of two floors featuring livingroom, 2 bedrooms & a roof terrace overlooking the city & Vondelpark. <br /><br />Walking distance<br />Tramstop Jan Pieter Heijestraat - 2 minutes <br />Vondelpark - 2 minutes<br />Supermarket - 3 minutes<br />Musuem square - 17 minutes<br />Leidse square - 15 minutes",,,,,Florentine Alexandra,,"Amsterdam, Netherlands","Hi! We are Flora & Kees and live in Amsterdam since we were born! We like to travel, meet new people and hospitality. Therefore, we want to ensure a good time for our guests in Amsterdam.",,,,f,https://a0.muscache.com/im/pictures/user/104358fe-879c-4f4c-8ada-d56c8881fa6e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/104358fe-879c-4f4c-8ada-d56c8881fa6e.jpg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,,De Baarsjes - Oud-West,,,4.86585,Entire condo,Entire home/apt,,,1.5 baths,2.0,,"[""Outdoor dining area"", ""City skyline view"", ""Bathtub"", ""BBQ grill"", ""Kitchen"", ""Central heating"", ""Shampoo"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Cooking basics"", ""Backyard"", ""Hot water"", ""Wifi"", ""Shower gel"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Dedicated workspace"", ""Cleaning products"", ""TV"", ""First aid kit"", ""Essentials"", ""Drying rack for clothing"", ""Dishes and silverware""]",$775.00,,30.0,2.0,2.0,30.0,30.0,,30.0,,t,0.0,0.0,0.0,0.0,,10.0,4.0,0.0,0.0,,31.0,,,2024-08-25,,5.0,5.0,4.9,4.9,5.0,4.5,0363 8952 8CF7 3835 74D2,f,1.0,1.0,0.0,,0.34
6.083517880476095e+17,https://www.nocarz.pl/rooms/608351788047609455,,2025-03-02,city scrape,Stylish large house with garden!,,,https://a0.muscache.com/pictures/miso/Hosting-608351788047609455/original/72072f72-1d56-48b9-b20a-211b77743875.jpeg,454967437.0,https://www.nocarz.pl/users/show/454967437,Justine,2022-04-19,,,,,100%,f,https://a0.muscache.com/im/pictures/user/37b2af13-39a9-43c9-8294-a0fb7f60f846.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/37b2af13-39a9-43c9-8294-a0fb7f60f846.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Westerpark,,52.37641,4.8759,Entire home,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,"[""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""Canal view"", ""Freezer"", ""Wine glasses"", ""Coffee maker"", ""Central heating"", ""Kitchen"", ""Paid street parking off premises"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Gas stove"", ""Cooking basics"", ""Dishwasher"", ""Washer"", ""Hot water"", ""Wifi"", ""Waterfront"", ""Hair dryer"", ""Private patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Cleaning products"", ""TV"", ""Essentials"", ""Dining table"", ""Clothing storage: closet"", ""Oven"", ""Dishes and silverware""]",$605.00,,26.0,2.0,3.0,26.0,26.0,2.4,,,t,,0.0,0.0,15.0,2025-03-02,16.0,,,0.0,7.0,55.0,15675.0,2022-07-03,2024-08-23,4.56,4.81,,4.81,4.94,4.69,4.44,0363 D89D 6FA6 B072 E920,,,1.0,0.0,0.0,0.49
45539466.0,,,2025-03-03,city scrape,Sleeping in a Church - 9m2 Compact Room at Bunk,,"After just minutes on the free ferry from Central Station, you’ll find Amsterdam’s true north. This up-and-coming neighbourhood is alive and kicking, bursting with cultural hotspots. At the centre of the neighbourhood’s social life there was always the Saint Rita church. Now that it is home to Bunk Amsterdam, this still holds true. Locals and travellers alike come to catch some rays on our terrace, sticking around for an affordable dinner and some free cultural nourishment.",https://a0.muscache.com/pictures/6c9595a3-62ca-4273-8201-3814992db7e2.jpg,243878598.0,https://www.nocarz.pl/users/show/243878598,Bunk,2019-02-18,Netherlands,"BUNK bridges the gap between hotels and hostels by combining affordable luxury rooms and smartly designed private bunk beds.
We converted two monumental churches into meeting places for travellers, locals and artists alike. We host inclusive social events in our sustainable restaurant and other communal spaces.

We aim to redefine hospitality by creating a place for communal wonderment. Where those who wander will start to wonder, triggered by true art, honest food and sincere smiles. We make comfort and design available to everyone, without the need for deep pockets. BUNK is where you can feel free to be your wonderfully weird self as you play your part in new stories you can take home with you.",within an hour,100%,99%,f,,,,,,,t,t,,Oud-Noord,,,4.91438,Room in boutique hotel,,2.0,1.0,1 private bath,1.0,1.0,,,1.0,365.0,1.0,,12.0,365.0,1.1,64.8,,t,15.0,,,,2025-03-03,,247.0,25.0,271.0,212.0,255.0,27285.0,2022-03-03,2025-02-19,4.7,4.69,4.85,4.9,4.81,,4.48,Exempt,,10.0,0.0,10.0,0.0,11.9
1.1527707431845426e+18,,20250302144653.0,,,3 Bedroom Appartment in De Pijp,"Welcome to our cozy three-bedroom apartment in De Pijp, Amsterdam. The bright living room offers plush seating and natural light. The fully equipped kitchen makes meal prep easy, and all bedrooms feature comfortable queen-sized beds. The modern bathroom boasts a luxurious rain shower. Enjoy high-speed Wi-Fi and a washer/dryer. You're surrounded by vibrant cafes shops and the outdoor market, with metro, trams, and buses just around the corner. Please respect the neighbors; no parties allowed.",,https://a0.muscache.com/pictures/miso/Hosting-1152770743184542619/original/3d4a5f40-31d0-46e8-8718-8c6d1e552935.jpeg,,https://www.nocarz.pl/users/show/438323801,Nand,,,,,,43%,,https://a0.muscache.com/im/pictures/user/User-438323801/original/5bb4d856-fb2d-4646-b4c5-12d35cc024b7.jpeg?aki_policy=profile_small,,,1.0,1.0,,t,t,,De Pijp - Rivierenbuurt,,52.35506289437746,4.890931100524902,,Entire home/apt,6.0,,1 bath,,,"[""Freezer"", ""Wine glasses"", ""Coffee maker"", ""Kitchen"", ""Free washer"", ""Heating"", ""Bed linens"", ""Free dryer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Microwave"", ""Window guards"", ""Refrigerator"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm"", ""Game console"", ""Oven""]",$425.00,4.0,20.0,,4.0,,20.0,4.0,20.0,,t,0.0,0.0,0.0,,2025-03-03,2.0,2.0,0.0,0.0,2.0,,,2024-08-06,2024-08-17,3.5,4.5,,,3.5,,4.0,0363 CB44 93E8 C2D8 7C3F,,1.0,1.0,0.0,0.0,0.29
522471.0,https://www.nocarz.pl/rooms/522471,,2025-03-03,previous scrape,Beautiful 2-storey appartment+roof terrace (135 m),,"In the west-side of Amsterdam, only a 10 minute bike from the Dam Square is, following the Guardian ""Amsterdam's newest art-buzz neighbourhood, Bos en Lommer"": a young, multi cultural and fore most: sizzling neighbourhood with nice parks, trendy cafes and restaurants and friendly people. Busses and trams stop in front of the house, railway stations are nearby and by bike you're everywhere within minutes. <br /><br />We live behind a lovely, lushy park with terrace.",https://a0.muscache.com/pictures/14fd122d-1522-4a44-9650-2fd2199aed2a.jpg,,,Harriet,2012-06-07,"Amsterdam, Netherlands","I'm a writer and journalist from Amsterdam and live with my husband (writer and musician) and two daughters. We love art, travelling and meeting people from other countries and cultures.",,,50%,f,https://a0.muscache.com/im/users/2569931/profile_pic/1339060024/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2569931/profile_pic/1339060024/original.jpg?aki_policy=profile_x_medium,Bos en Lommer,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",,,52.3774,4.851,Entire rental unit,,4.0,,1.5 baths,,,"[""Bathtub"", ""Coffee maker"", ""Dryer"", ""Kitchen"", ""Piano"", ""Heating"", ""Bed linens"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Wifi"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Microwave"", ""High chair"", ""Iron"", ""Private patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Essentials"", ""Sound system with Bluetooth and aux"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Oven"", ""Dishes and silverware""]",$515.00,,25.0,9.0,9.0,25.0,25.0,9.0,25.0,,t,,0.0,0.0,,2025-03-03,29.0,,0.0,0.0,2.0,,,2013-06-11,,4.96,,4.93,5.0,5.0,4.59,4.9,0363 1139 9247 9E72 640C,,1.0,1.0,0.0,0.0,0.2
1.0856610545627789e+18,,20250302144653.0,2025-03-03,previous scrape,huis laje; in the heart of vibrant Amsterdam-Oost!,,,https://a0.muscache.com/pictures/hosting/Hosting-1085661054562778827/original/7ff84550-2a3e-49e4-9bcc-9794a0b85fdf.jpeg,59344219.0,https://www.nocarz.pl/users/show/59344219,Jú,2016-02-18,"Amsterdam, Netherlands",,,,0%,f,https://a0.muscache.com/im/pictures/user/0eddd108-0778-4461-a414-efdeca3b6716.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0eddd108-0778-4461-a414-efdeca3b6716.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,,,Oud-Oost,,52.35548,4.9273,Entire rental unit,Entire home/apt,2.0,,1 bath,2.0,,"[""Dedicated workspace"", ""Washer"", ""Wifi"", ""TV"", ""Outdoor dining area"", ""Kitchen""]",$305.00,,365.0,5.0,5.0,,365.0,5.0,365.0,,,,0.0,0.0,0.0,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,f,1.0,1.0,,0.0,
49484754.0,https://www.nocarz.pl/rooms/49484754,20250302144653.0,2025-03-02,city scrape,Sonder Park House | King Suite,"Museums, thrift shopping, and stroopwafels — your Amsterdam experience begins at Park House. Each room includes a coffee maker, space to work, and an HDMI-equipped television for streaming. To unwind, we love the cozy lounge and calming garden terrace. <br /> <br />In the Oud-Zuid neighborhood, there’s plenty to discover. The iconic Rijksmuseum is home to the best of Dutch art. And Vondelpark hosts seasonal outdoor concerts at the Openluchttheater. Enjoy a picturesque stay at Park House.","Oud-Zuid is the best-kept secret in Amsterdam. And we're giving you the scoop. Bordering the historic center, this trendy neighborhood has the ideal combination of upscale boutiques and memorable museums. Spend your day relaxing in the beautiful greenery of Vondelpark, listening to music spilling from the open-air theater. Or stroll down charming tree-lined streets to admire the stunning 19th-century mansions. Ready for some shopping? Check out P.C. Hooftstraat. Formally named after a Dutch poet and playwright, this luxurious street is home to countless designer stores including Gucci and Dior. After a day of discovery, indulge in one of the many global restaurants and cuisines scattered throughout.",https://a0.muscache.com/pictures/prohost-api/Hosting-49484754/original/86e027eb-9897-4f71-a3c5-6a2b6a31c43b.jpeg,366607134.0,https://www.nocarz.pl/users/show/366607134,Sonder (Amsterdam),,,"Rooms, suites, and apartments in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",,,100%,,,,,6.0,19.0,,t,f,,Zuid,,,4.87685,Room in boutique hotel,Private room,2.0,1.0,1 private bath,1.0,,"[""Exterior security cameras on property"", ""Coffee maker"", ""Noise decibel monitors on property"", ""Shampoo"", ""Air conditioning"", ""Long term stays allowed"", ""Hangers"", ""Heating"", ""Bed linens"", ""Elevator"", ""Hot water"", ""Host greets you"", ""Iron"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Fast wifi \u2013 57 Mbps"", ""TV"", ""Essentials""]",,1.0,,,2.0,,1125.0,1.0,307.8,,t,16.0,34.0,47.0,,2025-03-02,13.0,7.0,0.0,,5.0,55.0,,2022-01-11,,4.77,4.85,4.69,4.54,,4.92,,Exempt,,6.0,,6.0,0.0,
1.2478929292878781e+18,,20250302144653.0,2025-03-03,city scrape,Cosy Amsterdam appartement,"This cozy, renovated apartment from 1907 is within walking distance of Westerpark and the Jordaan in the center of Amsterdam. The apartment is located in a quiet street, yet close to the vibrant city center. It features a bathroom with a good shower and toilet, a cozy bedroom with a double bed, a well-equipped kitchen with a dining area, and a living room with an extra desk for work. Lastly, the apartment has a charming balcony overlooking the green backyard.",,https://a0.muscache.com/pictures/miso/Hosting-1247892929287878204/original/39c45d4a-4be0-4457-9b39-4a54eef74934.jpeg,58729484.0,https://www.nocarz.pl/users/show/58729484,,2016-02-14,"Amsterdam, Netherlands",,,,100%,f,https://a0.muscache.com/im/pictures/user/5021d355-9c47-469c-872d-455352b3e2d8.jpg?aki_policy=profile_small,,,1.0,,"['email', 'phone']",t,t,,,,52.3822535,,Entire rental unit,Entire home/apt,2.0,,1 bath,1.0,1.0,,,,,,2.0,365.0,,2.0,365.0,,t,0.0,,0.0,113.0,2025-03-03,2.0,2.0,,52.0,,,3040.0,2024-12-08,2025-01-01,,,4.5,4.5,5.0,4.5,,0363 D37A AFE3 93BB 8502,,1.0,1.0,0.0,0.0,0.7
8.07133808469966e+17,https://www.nocarz.pl/rooms/807133808469965913,20250302144653.0,2025-03-03,previous scrape,Bright apartment in Centre Amsterdam / Westerpark,,"Located in the Westerpark area, you'll find an abundance of trendy cafes, eclectic restaurants, fresh markets and unique boutiques just steps away. The Westerpark itself is a short 5 minute walk away; a haven for outdoor enthusiasts, offering picturesque walking paths, a beautiful lake, and various cultural events throughout the year.",https://a0.muscache.com/pictures/miso/Hosting-807133808469965913/original/8a501069-f9e7-4dd6-b235-32babfdeb841.jpeg,,https://www.nocarz.pl/users/show/473677950,Lisa,2022-08-06,"Amsterdam, Netherlands",,,,,f,https://a0.muscache.com/im/pictures/user/User-473677950/original/68589a56-a274-445e-9928-6f36dc91e268.jpeg?aki_policy=profile_small,,,1.0,1.0,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",,,52.38275072815164,4.870812110602856,Entire rental unit,Entire home/apt,,,1 bath,1.0,,"[""Body soap"", ""Toaster"", ""Coffee maker"", ""Central heating"", ""Kitchen"", ""Paid parking on premises"", ""Hangers"", ""Laundromat nearby"", ""35 inch HDTV with Disney+, HBO Max, Netflix"", ""Garden view"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""Hot water"", ""Paid washer \u2013 In unit"", ""Books and reading material"", ""Wifi"", ""Shower gel"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Room-darkening shades"", ""Essentials"", ""Drying rack for clothing"", ""Dining table"", ""Exercise equipment"", ""Oven"", ""Dishes and silverware""]",$340.00,,30.0,3.0,,1125.0,1125.0,3.0,,,t,0.0,,,0.0,2025-03-03,4.0,0.0,0.0,0.0,,0.0,,2023-06-27,2023-07-23,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0363 EBA8 ED91 AF8A 92A7,t,,1.0,0.0,0.0,0.19
37211717.0,https://www.nocarz.pl/rooms/37211717,20250302144653.0,2025-03-03,previous scrape,,"NEW Cozy, small private room with queensize bed in well-known Oud-Zuid. Own bedroom and bathroom. You have your own toilet which is situated in the (shared) hallway. In the room we have coffee and tea (Nespresso and kettle). Wine and beer to be cooled in the Minibar. Also towels, blowdryer and shampoo is available in this cozy room. <br /><br />https://instagram.com/bnbwoestduin?utm_medium=copy_link","Located in a quiet residential area, in the lively Hoofddorppleinbuurt, with a lot of bars and restaurants within arms reach",https://a0.muscache.com/pictures/92c5e449-5f71-477e-9509-def3e4dad21d.jpg,13340258.0,https://www.nocarz.pl/users/show/13340258,,2014-03-20,"Amsterdam, Netherlands",,,,,f,,https://a0.muscache.com/im/pictures/user/f82dea48-5477-4991-a42b-99183f060870.jpg?aki_policy=profile_x_medium,,1.0,,,t,t,"Amsterdam, Noord-Holland, Netherlands",Zuid,,,,Private room in bed and breakfast,Private room,2.0,,1.5 baths,1.0,,"[""Pocket wifi"", ""Body soap"", ""Exterior security cameras on property"", ""Coffee maker"", ""Bikes"", ""Shampoo"", ""Paid street parking off premises"", ""Paid parking on premises"", ""Long term stays allowed"", ""Hangers"", ""Mini fridge"", ""Heating"", ""TV with standard cable"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Shower gel"", ""Single level home"", ""Coffee"", ""Hair dryer"", ""Ethernet connection"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""First aid kit"", ""Essentials"", ""Extra pillows and blankets"", ""Clothing storage: closet""]",$385.00,2.0,6.0,2.0,2.0,6.0,,2.0,6.0,,t,0.0,,,0.0,2025-03-03,,0.0,0.0,0.0,0.0,0.0,,2019-08-04,,5.0,5.0,,5.0,5.0,4.79,4.79,0363950414590420114B,f,1.0,,1.0,0.0,0.28
8.231827222678738e+17,https://www.nocarz.pl/rooms/823182722267873792,20250302144653.0,,previous scrape,Jordaan apartment ground floor,"Enjoy this wonderful place in the middle of the Jordaan and easily walk along the canals, visit many different pubs, museums and much more!",,https://a0.muscache.com/pictures/miso/Hosting-823182722267873792/original/7e6e7012-8bad-492e-870c-569b945e690d.png,,https://www.nocarz.pl/users/show/333717113,Nicole,2020-02-05,Netherlands,,,,100%,f,https://a0.muscache.com/im/pictures/user/4e9f7fde-545a-4b74-8f48-1b378e66bad7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4e9f7fde-545a-4b74-8f48-1b378e66bad7.jpg?aki_policy=profile_x_medium,,1.0,,"['email', 'phone']",t,t,,Centrum-West,,52.3806198749567,4.8835231350818855,Entire rental unit,,2.0,,1 bath,,,"[""Washer"", ""Wifi"", ""TV"", ""Kitchen"", ""Paid parking on premises""]",$315.00,1.0,365.0,,1.0,365.0,365.0,,365.0,,t,0.0,0.0,0.0,0.0,2025-03-03,7.0,,0.0,0.0,7.0,39.0,,2024-01-14,2024-09-22,4.71,5.0,4.57,5.0,5.0,,4.57,0363 D7F7 A6C3 E8C6 CDC0,,1.0,1.0,,0.0,0.51
1.291859119985184e+18,,20250302144653.0,2025-03-03,city scrape,,"Cozy and comfortable apartment in Amsterdam Zuid (Rivierenbuurt). Ideal combination of tranquility, centrally located, easily accessible from the highway, close to Amsterdam Amstel station and only a few minutes to the Zuidas",,,14472578.0,,Carla,,"Amsterdam, Netherlands",,,,,,,https://a0.muscache.com/im/pictures/user/9f3a62ec-9460-433b-a7c9-3d4d42ed8675.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,De Pijp - Rivierenbuurt,,,4.908876831451672,Entire rental unit,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,,$325.00,8.0,60.0,,8.0,60.0,60.0,,60.0,,,30.0,60.0,90.0,90.0,2025-03-03,0.0,0.0,0.0,90.0,0.0,0.0,0.0,,,,,,,,,,0363 0587 A9CE 6C99 A14B,f,1.0,1.0,,0.0,
,https://www.nocarz.pl/rooms/7786634,20250302144653.0,2025-03-03,previous scrape,,"Live in Amsterdam like a local!<br />This 2 floor apartment is located off the over-crowded tourist routes, but still in the heart of the city! Enjoy the relaxed atmosphere of a typical dutch neighbourhood, and have vibrant Jordaan within reach!","Prime location next to the amazing Westerpark area with lots of nice restaurants, bars and shops in one of Amsterdams biggest parks.<br />2 min to Jordaan area,",https://a0.muscache.com/pictures/88b89268-8c54-42b1-a107-5c7d73660b4e.jpg,5291992.0,https://www.nocarz.pl/users/show/5291992,,2013-03-02,,,,,67%,f,https://a0.muscache.com/im/users/5291992/profile_pic/1362606083/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5291992/profile_pic/1362606083/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,,52.38024,4.86973,,Entire home/apt,2.0,,1 bath,,,"[""Wine glasses"", ""Paid parking off premises"", ""Kitchen"", ""Other gas stove"", ""Long term stays allowed"", ""Laundromat nearby"", ""Heating"", ""Luggage dropoff allowed"", ""Bed linens"", ""Lockbox"", ""Cooking basics"", ""Coffee maker: french press"", ""Dishwasher"", ""Washer"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Portable fans"", ""Outdoor furniture"", ""Hair dryer"", ""Private patio or balcony"", ""Refrigerator"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Oven"", ""Dishes and silverware""]",,2.0,30.0,2.0,2.0,30.0,30.0,2.0,,,t,0.0,,0.0,0.0,2025-03-03,32.0,1.0,,0.0,1.0,8.0,,2016-04-04,2024-08-13,4.88,4.97,4.59,,4.97,,,0363 96B6 2A05 B14A 5912,,1.0,1.0,0.0,0.0,
1.3136651257815552e+18,https://www.nocarz.pl/rooms/1313665125781555294,20250302144653.0,2025-03-03,city scrape,Modern apartment in de Pijp,"Modern and fully equipped 45 m2 apartment in the popular central neighbourhood the Pijp. <br /> <br />Enjoy a stylish experience at my centrally-located and ultra high end modernly renovated apartment in the heart of Amsterdam.<br /><br />The Rijksmuseum, Albert Cuyp Market and the city center canals, all minutes walking distance away and located right next to the underground metro stop ""de Pijp"".<br /><br />The apartment comes with all the necessary equipment to cook and will be stocked at you arrival.",,https://a0.muscache.com/pictures/hosting/Hosting-1313665125781555294/original/f3a7a989-3686-47cb-afb0-85778d856a03.jpeg,667417459.0,https://www.nocarz.pl/users/show/667417459,Mahelany,2024-12-17,"Amsterdam, Netherlands",,within a day,90%,88%,,https://a0.muscache.com/im/pictures/user/User/original/1de36ac2-254c-4467-96b2-0ea56cc8d837.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/1de36ac2-254c-4467-96b2-0ea56cc8d837.jpeg?aki_policy=profile_x_medium,,1.0,,"['email', 'phone']",,,,De Pijp - Rivierenbuurt,,52.35204,4.88826,,Entire home/apt,2.0,1.5,1.5 baths,1.0,,"[""Clothing storage: closet and wardrobe"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Exercise equipment: yoga mat"", ""Coffee maker: Nespresso"", ""Aesop body soap"", ""Central heating"", ""Kitchen"", ""Bidet"", ""Revlon shampoo"", ""Paid parking on premises"", ""Long term stays allowed"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Siemens induction stove"", ""Dishwasher"", ""Breakfast"", ""Sonos Bluetooth sound system"", ""Revlon conditioner"", ""Washer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Trash compactor"", ""Host greets you"", ""Microwave"", ""Shower gel"", ""Portable fans"", ""Coffee"", ""Window guards"", ""Hair dryer"", ""Siemens refrigerator"", ""Siemens stainless steel oven"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""First aid kit"", ""Pets allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""EV charger - level 1"", ""Dishes and silverware""]",$370.00,,,1.0,,1125.0,1125.0,1.0,1125.0,,t,22.0,35.0,,147.0,2025-03-03,2.0,2.0,0.0,,0.0,,3120.0,2025-01-01,2025-01-20,5.0,,,5.0,5.0,5.0,5.0,0363 5F6D 2319 B3C9 6CC3,f,1.0,1.0,0.0,0.0,
1.1795046229377347e+18,,20250302144653.0,,city scrape,Renovated Stylish Apartment @ Amsterdam West,,,,143945194.0,https://www.nocarz.pl/users/show/143945194,,,"Amsterdam, Netherlands",,within an hour,,50%,f,https://a0.muscache.com/im/pictures/user/User/original/989eb60e-8c74-4332-bca2-c9fddbdc9ca6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/989eb60e-8c74-4332-bca2-c9fddbdc9ca6.jpeg?aki_policy=profile_x_medium,,1.0,1.0,,t,t,,Osdorp,,,4.79778418063306,Entire condo,,2.0,1.5,1.5 baths,1.0,1.0,,$140.00,3.0,30.0,,3.0,30.0,30.0,3.0,30.0,,t,1.0,1.0,1.0,1.0,2025-03-03,2.0,,0.0,1.0,1.0,16.0,1568.0,2024-12-22,,5.0,5.0,5.0,5.0,4.5,4.5,4.5,0363 D139 990A 9485 B970,t,1.0,1.0,,0.0,0.83
,,20250302144653.0,2025-03-02,,Characteristic Rooftop Apartment,"Bring the whole family to this great place with lots of room for fun. With 2 bedrooms and a magnificent nice roof terrace you can explore the city from the house. <br />The property is located in the nice forest and leafier neighborhood in Amsterdam West. With the tram in front of the door, you are very flexible to travel everywhere. The Westerpark is easily accessible to experience fun events. And discover nice bars and cafes.",,https://a0.muscache.com/pictures/miso/Hosting-1241953097003219215/original/88a73a4b-40be-4269-a23d-9d0c3aeee87a.jpeg,8668895.0,https://www.nocarz.pl/users/show/8668895,Jan,,"Den Helder, Netherlands","I like traveling, making (guitar) and listening to music, watersports and snowboarding. ",,100%,29%,f,https://a0.muscache.com/im/users/8668895/profile_pic/1409052067/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8668895/profile_pic/1409052067/original.jpg?aki_policy=profile_x_medium,,,,['phone'],t,t,,Bos en Lommer,,52.3829401,4.851026699999999,,Entire home/apt,,1.0,1 bath,2.0,,,$610.00,2.0,365.0,2.0,3.0,365.0,365.0,2.3,365.0,,t,0.0,17.0,47.0,,2025-03-02,1.0,1.0,0.0,227.0,1.0,,,,2024-09-16,5.0,5.0,5.0,5.0,5.0,,5.0,0363 39E9 2AC9 126A 2212,f,1.0,,0.0,,0.18
