listing_id,id,date,reviewer_id,comments,numerical_review
32568095,1267319767449957183,2024-10-14,169376934,"I recently stayed with my family in Angela's place in the heart of Athens, and I can't recommend it enough! The location was unbeatable – right in the center of the city with plenty of sights, shops, and restaurants within walking distance. There’s always something to do nearby, from visiting historic landmarks like the Acropolis to enjoying vibrant nightlife. Transportation options were also plentiful, with easy access to buses, metro stations, and even taxis right outside the door. To top it all off, the host was incredibly welcoming and helpful, going above and beyond to ensure a comfortable stay. A perfect spot for anyone visiting Athens!",5
32592749,646833619,2020-08-05,24235840,The apartment is very well located. Manos was a great host and we would definitely come back. Thanks!,5
32011891,1118665661478544750,2024-03-23,50413088,"El lugar resultó ser tal cual estaba en las fotos y descripción.  La ubicación bien, el lugar cómodo y muy tranquilo!",2
32628197,1192628121703001896,2024-07-03,21322689,"El apartamento es como se describe,muy cómodo ,limpio y bien ubicado cerca de todo,Redí respondió rápido siempre,el barrio es muy seguro y tranquilo ,recomendo 100%.",2
32634089,537848509,2019-09-29,43527285,great spot in the city. very good place to stay if you visit Athens for a few days,5
32040485,569342063,2019-11-26,209101008,"We had a great time. The apartment is very stylish and clean, in the very center of the city. George is polite and welcoming. Thank you very much. I recommend it!",5
32040485,600777747,2020-02-02,199399800,Πολύ καθαρός και όμορφος χώρος στο κέντρο της Αθήνας! Οι ιδιοκτήτες πολύ ευγενικοί και εξυπηρετικοί!!,2
32040485,729482538117889837,2022-10-03,10726276,"The apartment is a great choice for two friends or a couple in Athens! Everything is in walking distance which is great!  Communications were easy and fast! <br/>Athens is a big city and this apartment is in the heart of it - if you need quiet to sleep, this might not be the perfect choice for you",5
32040485,773043992857349084,2022-12-02,270376528,Muito aconchegante.,2
32649434,592494571,2020-01-13,315626000,"The place is very central and close to many shops. The room was clean, the treatment was very friendly and we were delighted!",5
32040485,919365333179046106,2023-06-22,3442826,"Very convenient loft, prime location and the perfect place if you want to explore Athens!",4
32649434,1210721834410067208,2024-07-28,163025578,Nice accommodation and attentive host. 100% recommended.,4
32706564,903492349570901026,2023-05-31,6094341,"A nice apartment at the right location. A couple of things can make it more convenient though: more plates (there were only 2 small ones), a sharp knife (only table knives were there), and a microwave.",4
32649552,949142252024907969,2023-08-02,103224688,"Il soggiorno è stato piacevole; la sistemazione è molto semplice ma per soggiorni brevi, soprattutto considerando l'ottimo rapporto qualità prezzo, è perfetta! La posizione è centrale, vicina sia all'Acropoli sia a diverse fermate della metro. Il bagno è un po' spartano ma comunque pulito. Il self check in è comodissimo. Ci tornerei!",2
32649552,997596403663633095,2023-10-08,397359078,Sehr einfach Unterkunft mit WC auf dem Gang. Für den Preis und Lage aber sehr solide,2
32649552,1231054377053529681,2024-08-25,80494028,"El lugar de acuerdo a la descripción. Ubicación bastante céntrica muy cerca de una estación de metro aunque la entrada no es la más bonita, sin embargo lo demás coincide con las fotos. Comunicación fluida con el anfitrión y nos dio recomendaciones locales.",1
32649552,1254174326466987544,2024-09-26,146190935,Excelente,2
32649762,534512669861338389,2022-01-07,137490644,"Maria was a wonderful host, always available when I needed her. Her apartment is very comfortable and is located at a very quiet neighborhood, which is nevertheless very easily accessible from the city center.",5
32708796,874425973798583383,2023-04-21,35972430,"Truthfully, this was one of the best nocarzs that I’ve booked. The apartment was homely and accurately matched its description— I would absolutely return if given the opportunity! <br/>Pros: <br/>- amenities (washing machine, gym, etc)<br/>- clean and private space<br/>- provided a booklet of recommendations and basic information, including Greek phrases<br/>Cons: <br/>- nothing that immediately come to mind",5
32649762,754890589432925124,2022-11-07,379084720,"Nice neighborhood,clean with a very comfortable bed,highly recommended.",5
32649918,589928282,2020-01-07,323361424,Great place for a low costo. Great location and daily cleaning!,5
32708796,1044804660235690332,2023-12-12,447725570,"Nice apartment, not too far from center, great communal facilities",4
32708796,1077407919962933762,2024-01-26,149772308,"logement très agréable, confortable, joliment décoré.<br/>bien placé par rapport aux attractions touristiques.<br/>je recommande",4
32649918,709927153495519147,2022-09-06,241483487,A great and clean spot. Very quiet despite being over a busy market (which is great for exploring). Mildly dark staircase leading to the rooms but bright once you’re in!,5
32649918,726600489775612345,2022-09-29,181410833,"The stay was exactly as described. Clean, convenient spot, bathroom is seperate and shared with the shower being a little annoying but you get exactly what you pay for. I’d stay here again if I had a short trip to Athens.",3
32735001,524147934,2019-09-05,114581559,"Evgenios’s place was absolutely amazing! Clean, well stocked with necessities but also small touches like coffee pods, cookies and welcome fruit & wine ! In Evgenios household handbook he suggests an awesome restaurant nearby called Lostre Kouzina — this local spot is a must! Wonderful staff, delicious food and a cool outdoor vibe. Evgenios was very flexible with check-in/check-out times and responded to any questions I had very quickly. The apartment looked exactly like the photos shown when booking on nocarz. I highly recommend staying here for a visit to Athens ! Especially if you want somewhere walking distance to all the main attractions without staying right in the centre of it all.",5
32735001,625090214333468333,2022-05-12,20208432,"The apartment is great, really clean and has everything you need. <br/>It’s really well located. We walked everywhere and only used a taxi to/from the airport. <br/>Lovely terrace to sit outside and enjoy the sun. Evgenios is a friendly, helpful and attentive host. <br/>We’ll hope to return and stay here again. Thanks a lot!",5
32735001,877358540852307853,2023-04-25,9001875,"Alles top! Super schöne Wohnung! Akropolis in 20 Minuten zu Fuß zu erreichen, U-Bahn in 10 Minuten.<br/>Wir hatten ein Auto gemietet, und im Viertel fand man immer einen Parkplatz. Es gab aber auch ein Parkhaus innerhalb 10 Minuten Fußweg.<br/>Frühstücken kann man auf der Terrasse. Super toll.<br/>Küche, Waschmaschine, Handtücher, usw. alles da.<br/>100% Empfehlung!",5
32649918,1133864769410740191,2024-04-13,168245860,"El alojamiento era tal como se publicaba. Para pasar una o dos noches esta bien, ya que el baño queda afuera, al lado del ascensor y la cocina no está preparada para cocinar. Para dormir de paso es perfecto.",3
32649918,1286175810207583839,2024-11-09,381595960,Habitación acogedora y en buena ubicación. Hay dos baños compartidos con duchas donde no se hacen colas y lo único que he echado de menos ha sido una pequeña cocina para poder calentar o preparar algo.,3
32735001,1007834055254082545,2023-10-22,340694625,"I absolutely adored my nocarz in Athens! The charming location, stunning views, and gracious host made it a dream stay. Highly recommended!",5
32735001,1177395806564335525,2024-06-12,453099634,Je recommande fortement pour une famille de 4 ou un couple,2
32650034,743924768428969495,2022-10-23,443282422,"Πολυ καλη διαμονη, η τοποθεσια ειναι τελεια, εισαι κοντα σε ολα με τα ποδια, και με το μετρο, το διαμερισμα ειναι πολυ βολικο, πολυ καλες τιμες, το μονο μην βολικο ειναι το μπανιο που ειναι κοινοχρηστο.",2
32650458,429500288,2019-03-28,134182084,bon séjour minimaliste,2
32650458,648339229680787313,2022-06-13,320997803,"logement super pratique ! Bien placé, pas cher et un accès à tout heure grâce à la boîte à clefs! (mécanisme pour l'eau chaude discret)",4
32650458,700436447252005649,2022-08-24,118361701,"Excellent rapport qualité-prix. Emplacement très pratique pour visiter Athènes et se déplacer. Commerces,  marché et restaurants à proximité. <br/>La chambre est propre et spacieuse. Les sanitaires sont sur le palier, attention à ne pas oublier le code... Globalement, les occupants des autres chambres sont attentifs à ne pas faire trop de bruit. <br/>La personnes qui s'occupe de l'entretien est très serviable.<br/>Très bon séjour à Athènes pour  nous ! Merci !",4
32650458,975143556041696779,2023-09-07,354252228,Great stay. Right in the centre of Athens and very good value!,5
32744430,714042946,2020-12-07,26223580,"A really lovely and cosy apartment on the top floor of an apartment block view a panoramic view of Athens - and a gorgeous balcony. Only a 20-minute walk from Syntagma, or 10 min taxi-ride. I would definitely recommend!",5
32744430,399772239128797920,2021-07-05,407987751,Would book again. Excellent view!,4
32650553,527493447,2019-09-11,34263814,chambre propre et bien situé dans le quartier de Monastiraki ( tout prés de l'acropole ).<br/>hôte disponible et très précis sur toutes les informations concernant la chambre et autour du quartier.,2
32650553,480197586773358787,2021-10-24,294863462,"Нормально. Співвідношення ціна-якість. Кімната знаходиться в колишньому державному приміщенні, у шумному і досить брудному районі Афін біля ринку, хоча місто загалом брудне. <br/>Для однієї ночівлі перед паромом на острів – піде.<br/>Туалет і душ знаходяться на поверсі (увага) поруч з ліфтами – прям сусідні двері. Сама ""ванна кімната"" 1х1 метри. Для душу потрібні шльопки обов'язково. <br/>Усюди чисто, акуратно. У кімнаті є ліжко, стіл, стільці, дзеркало, а також чисті рушники. <br/>Для однієї ночі і студентів – піде за свої гроші 👌🏻",4
32744430,1120111341479538516,2024-03-25,410278825,Very cute place!,4
32650553,655611098455880029,2022-06-23,231443492,Great stay!,4
32744430,1241858824422057742,2024-09-09,511144305,"This apartment had great views and was super clean. The hosts were so communicative and helpful the entire process. I had some troubles with transportation to/from airport and they were so kind, gracious and patient with me. I really appreciate these hosts and their beautiful home 🤗",5
32759628,463336362,2019-06-03,175259083,L'emplacement est parfait par rapport aux lieux importants à visiter.,2
32759628,526647762,2019-09-09,94781208,Thomas is a great host - he met us for check in and gave us tips of what to see and eat in the neighborhood. It's a nice spacious studio apartment. We had a great stay!,5
32759628,552250674,2019-10-21,196425478,"Really close to the Akropolis,and sightseing buses",2
32759628,403285300741168091,2021-07-10,14985255,we had a very pleasant stay and would highly recommend it. the area was also really nice! 👌🏻,5
32759628,722990372065467141,2022-09-24,52592694,"Location is very important to ma, a solo traveller.",3
32797246,476365220,2019-06-26,36354024,"My stay here was excellent, completely stress free, checking in and out were both seamless. <br/>The apartment was very secure, and I felt safe as a solo traveller coming and going at different times of the day and evening. <br/>Katerina was very responsive and helpful, however everything was so spot on I barely needed anything from her. <br/>Everything has been thought of in the property, which made it very easy especially for a longer stay like mine. I could cook and wash as needed. The apartment was spotlessly clean. <br/>I would certainly recommend this property to others.",5
32663763,455731224,2019-05-20,15199343,"Kostis and Liz are exceptional hosts! They are responsive, punctual, not intrusive and hospitable. The apartment is perfectly located in the heart of everything. It is well equipped, clean and recently remodeled. We walked everywhere: ate at the local restaurants, visited major attractions, shops, parks and parlament. It is safe too! Highly recommend!",5
32797246,664816790,2020-09-16,23494142,The apartment is perfectly located! Walking distance from all the tourist spots in Athens :). The host was very helpful and replied super quick to any question we had. Overall we had a great stay and would definitely recommend this Apartment!,5
32797246,702454771,2020-10-21,239351046,"Nice Apartment in walking distance to everything. City squares, restaurants, supermarkets, and bars are just around the corner. Communication was easy and the apartment is well equipped even for a longer stay.",4
32663763,499845854,2019-08-01,149835825,Kostis and Liz were excellent hosts. They showed us the excellent hospitality of the Greek people.  The apartment was clean and modern and very well located in Plaka next to the acropolis in which everything was in walking distance.  Kostis and Liz went above and beyond by helping arrange transit to and from the port and airport which reduced our stress of travel tremendously.  Our host met us at the apartment and gave us a tour of the home and helped us identify the attractions which made our days there very efficient and stress free.  The area is lovely and with shopping and restaurants right around the corner.,5
32797246,633068951292900656,2022-05-23,250302092,"Lovely apartment, great location!",5
32811122,880936605970692828,2023-04-30,7790923,"L'appartement est tres bien placé,  tres joli et tres propre. Maria et Giannis ont été attentifs et sympathiques ! Merci pour tout, surtout pour les adresses des restaurants :) A bientôt !",4
32811122,930941002519827004,2023-07-08,99802645,"Absolute perfect location! Right in the heart of Athens, with all the historical sites and delicious restaurants right on your doorstep. Safe neighbourhood and secure apartment, we felt right at home. Beautifully decorated, we didn’t want to leave!",5
32663867,909248133789313588,2023-06-08,489096953,The place felt like home and was very clean. Our only issue was only one person could be on the WiFi at a time. This may be a mistake on my end though.,4
32663867,1161469254415296168,2024-05-21,406060671,"This stay was wonderful!  I felt secure and the building  was quiet. This place was absolutely beautiful and was exactly like the pictures. Zoe was very responsive and the check in was a breeze.  I was able to access transportation easily and the location was central. I would definitely stay here again. I’m planning a trip to come back next year and  hopefully I will be able to book this stay again! The bonus was Zoe”s kind and accommodating father. He was such a gentleman and a surprising resource! I can’t say enough about this wonderful experience except don’t pass over this wonderful place. Thank  you, thank you, thank you!",5
32814756,706547958,2020-11-04,47995706,Amazing location! Great place! Ideal for big companies!,5
32677196,446321972,2019-05-01,60845624,"We throughly enjoyed our stay here. Vasilis was a great host, meeting us to show us the studio and checking if we had any questions. The studio is newly renovated, stylish and spacious. Great value for money. The location is ideal for all main tourist attractions which were within easy walking distance, but is in a quiet and more local residential area. Very clean as well. Would highly recommend",5
32814756,928807143377103332,2023-07-05,274508078,Great stay in the center of Athens! Hosts were very responsive and helpful. The unit was spacious and bright. Will be back soon!,5
32814756,935331075938288360,2023-07-14,274508078,So great that we returned for another quick stay!,4
32677196,580201311,2019-12-22,10878853,"Great location near the Acropolis and a park for jogging. Hotel-quality bed, which matters a lot to me. Very helpful and caring owners who left croissants on my arrival. Clean and organized place.",5
32832202,449140605,2019-05-06,119787873,Nous avons passé un très beau séjour à Athènes. L'accueil est des plus agréables et l'appartement meublé avec goût et parfaitement situé à seulement quelques pas de l'Acropole. Idéal pour des vacances en famille.,2
32832202,560269033,2019-11-06,44446097,Apartamento en un sitio privilegiado. Tiene todo lo necesario para pasar unas vacaciones en familia. Relación calidad precio inmejorable,2
32832202,625089249907956380,2022-05-12,170168743,"Constantijn is a great guy :)<br/>I don't think I need to write anymore.<br/>Unfortunately, we did not meet Karina.",4
32832202,1139756427696068299,2024-04-21,465766274,"Konstantin était le meilleur hôte de toutes mes expériences avec nocarz. L'appartement était hyper bien situé (5 mins de l'acropole à pied / 2 mins à pied du quartier où il y a de très bons restaurants / 1 min à pied des 3 supermarchés dont 1 très grande). L'appartement bien rangé, propre et avec une belle vue. Je n'ai pas pu trouver de meilleur café que celui dans la cuisine de l'appartement de Konstantin. J'y résidais 4 nuits avec mes 2 enfants qui ne sont pas très patients donc ne pouvant pas faire de marche du petit matin jusqu'au soir, je cherchais donc des guides touristiques offrant des horaires courts et flexibles, et Konstantin nous offrait les prestations qui nous conviennent parfaitement. Il était sympa tout au long de notre séjour, et très réactif à nos questions sur l'appartement. Il nous recommendait plein d'activités à faire à Athène. Je valide grave et recommande cet appartement à tous les visiteurs d'Athène !",1
32840421,611531612,2020-02-27,65102126,"Le métro le plus proche est à 10mins, logement fonctionnel (avec produits de bases).  Nous avons bien été accueilli !<br/>De nombreux restaurant à proximité,  cartes d’Athènes proposée par l’hôte.",2
32677573,610724234,2020-02-25,324824752,"An exquisite, stylish urban retreat in the heart of Athens with stunning views of the acropolis and the city from a cleverly designed and meticulously detailed flat with a lovely terrace and outdoor pool.",5
32677573,1256374590901031623,2024-09-29,68708611,We really enjoyed our stay and would definitely stay here again. The rooftop pool is amazing!,5
32677573,1288369544300404515,2024-11-12,659770944,"Thank you for being so responsive. Beautiful location, apartment and view.",5
32929381,539385256,2019-10-01,60472506,"This was our first time in Athens and we could not hope for a better location.  We were a little skeptical at first because of the neighborhood that was supposedly fears, but not at all.  The neighborhood is very well attended.  The apartment has everything you need.  Even a hair dryer and an iron.  Miniettes are located just below the building.  I recommend it 100%.",4
33391877,666088688,2020-09-20,51510824,We stayed a week there with my boyfriend and we found the apartment really nice. The appartement is very good situated. You can almost go everywhere by foot. <br/>The bed is very comfortable. <br/>Everything was good ! :) <br/>Don’t hesitate to stay at domitrios house !,5
33391877,406934015579790747,2021-07-15,409604993,Brilliant and accurate description for the apartment. Great location. Will definitely try booking it again.,5
32929381,696899233974412700,2022-08-19,147632108,We really loved our stay at this apartment and it has everything you need. The location was perfect & especially loved the view of the acropolis at night !  Would highly recommend staying at this apartment.,5
33394636,544017267,2019-10-09,256253795,Very cute apartment and close walking distance to Acropolis and great restaurants. Thank you for the pleasant stay.,5
33394636,1091937215907776779,2024-02-15,484210591,Sokol es super amable y atento. El apartamento estaba super limpio y esta cerca del centro. Recomendaría este alojamiento 100%!,5
33394636,1134655710973458090,2024-04-14,427319248,Polecam miejsce bardzo blisko do centrum,2
33395090,691844387792798174,2022-08-12,147471188,Fantastic value for money and very communicative hosts! Would definitely recommend,5
32962478,646939625,2020-08-05,54142101,"Panagiotis is a really nice, super-responsive host. It was a joy to interact with him. His place really has a lot of location advantages. It is close to a market, a bakery, and good Greek food. It is also near both the Metro and Train station. We felt very connected.<br/>We did experience some plumbing and repair problems while there. But the host responded quickly and efficiently.  He also is seeking to repair some security issues involving inoperative security shutters--but could not get it scheduled until we left.<br/>Panagiotis' place is in need of freshening up (which he may have already done by the time you read this), but if you are looking for a convenient location at a competitive price-point, this is a good choice.",5
33396369,984611125728777373,2023-09-20,13128609,Le séjour chez Sokol s'est très bien passé. Tous les points importants sont accessibles à pied et si nécessaire le métro est seulement à 10min à pied. La terrasse sur le toit avec vu sur le Parthénon est aussi super ! On a passé un excellent séjour et on a pu avoir pleins de recommendations sur que faire à Athènes,4
33396369,1029583378977704618,2023-11-21,396951725,"Muy buena ubicación y apartamento impecable!! Recomendamos a Sokol, amable y atento.<br/>Sin duda repetiríamos!!",2
32983117,1173821582636445876,2024-06-07,295485129,Very spacious and great location,4
32983117,1210701299522553763,2024-07-28,503228,"This apartment in Athens is amazing! Such a unique space in a very cool neighborhood with lots of bars and restaurants, and far less touristy than Plaka. The Acropolis is also only a ~15 min walk and the apartment has some nice views of it from the terrace and balconies. We stayed with a group of 10 (6 adults & 4 kids) and it was absolutely perfect. There is also a grocery store directly across the street.<br/>I’ll add that the hosts were unbelievably responsive and helpful for everything from drivers to booking chefs and other recommendations. Some of the best we’ve had on nocarz.",5
33396807,471176092,2019-06-17,61392712,"This nocarz exceeded our expectations. It is central, was exceptionally clean with modern decor; the view of the acropolis from the roof terrace was breathtaking. Sokol was a fabulous host, attending to our every need to ensure our stay was perfect. 10/10 would recommend!",5
32998177,917244226823385395,2023-06-19,95541884,"Stathis's apartment was a great stay. The shower was a delight, the AC was effective and the place was spotless. The location is a little far from the centre but the bus is right outside and takes you to Victoria station. The nearby park is very nice.<br/>The only issue was the wifi cut out intermittently.",4
33010416,484610691,2019-07-09,37706476,"This place was a 10/10 in many ways! Thankful for the AC on super hot days, very comfy bed, and the view from the hot tub was exceptional. Also the most ideal place to stay in Athens as it is central and super close walking distance to everything. Would definitely love to stay here again!",5
33010416,631984688,2020-06-25,11357060,This was the best nocarz we ever had - worldwide. Perfectly located & well designed.,5
33010416,1149077625850109253,2024-05-04,277116640,"We loved this nocarz! My husband and I stayed here for a couple nights on our honeymoon. Location was perfect, walkable to everything in Athens! Absolutely amazing view of acropolis from balcony and jacuzzi. George & John gave us many recommendations of places to eat, drink, things to do, and maps to everywhere! Athens is busy and crowded, but this place was an escape from the noise with incredible views. 10/10 would recommend!!! Thank you for everything!!",5
33013896,642081923,2020-07-25,333770633,Ωραίο σπίτι με ωραία θέα και τέλεια βεράντα!!,2
33013896,669323061,2020-09-29,368406114,"Very kind and caring host, beautiful place with everything we needed and we recieved list of great tips with restaurants  and coffeeshops.  Can’t wait to come back!",5
33013896,722225712707169605,2022-09-23,42913641,"Very reliable and friendly contact. The check in was easy, so was further communication. We also received help with the transport back to the airport. <br/>We had a nice stay at the apt in the middle of Athens. <br/>It was quite noisy though but one has to expect this when staying in the center close to a main road. <br/>Thank you very much for your hospitality, Giannis. Best regards, B.",5
33018721,504645037,2019-08-08,30007694,Je recommande !,2
33396807,609165087178423478,2022-04-20,114237207,"Highly recommend this nocarz to anyone traveling to Athens! The host was extremely responsive, helped us store our bags, and gave us wonderful recommendations. The flat is located close to Monastiraki square and close to wonderful restaurants. We encourage you to try Seychelles (authentic Greek food) and Po'Boys BBQ (lots of yummy things on their menu). Also, the view from the roof access you get with this nocarz is spectacular!! No need to search any further because you have found the best nocarz in Athens- book it while you can!",5
33018721,505559379736714227,2021-11-28,178813790,Location is great in the heart of the Athens. Host is extremely helpful and responsive. Appartment is tiny but equipped with everything needed for the comfort living.,5
33071039,470747487417382929,2021-10-11,97983479,"Lovely, sparkling clean flat with plenty of space. Ideal location. Vas is an excellent host - responsive and so helpful! We would love to stay here again.",5
33397194,473229745,2019-06-21,257389327,Todo lo que esperas lo puedes encontrar aquí,2
33083330,962115230173802849,2023-08-20,385107872,"Great host, great place ! As good as in the pictures . Near the public transportation and the center, really great overall",5
33085069,857757608517734265,2023-03-29,29801617,"Vasiliki’s place is an amazing place near the acropolis. It is on a quiet street lined with orange trees & coffee houses. Everything is walkable from here and things are close by. We reached Athens pretty late in the evening, and Vasiliki had arranged for a taxi pickup who dropped us right outside the apartment. The instructions given by Vasiliki were very clear & we got into the apartment without any issues. We were surprised to see a welcome cake & wine waiting for us in the apartment. Vasiliki also provides detailed instructions on how to get to different places, maps on the table with great restaurant recommendations & must sees etc were there. We enjoyed the trip and our stay and will definitely come back !",5
33418608,405499498547261813,2021-07-13,178248182,"Perfect location to visit Athens, near the Acropolis, and great value !",5
33092354,466294898,2019-06-09,67762968,"first of all: this apartment is amazing!! <br/>Melina and her Family made our stay unforgettable! <br/>They welcomed us lovley and kind after the Check-In Time! <br/>And made us feel like home from the beginning. <br/>The beautiful Apartment is very stylish and almost everything in there has a meaning, the perfect apartment when you want to get in touch with Athens! <br/>With a lot of tips and helping us to rent a scooter, we could plan our perfect Holidsy! <br/>I would recomend the Apartment everytime and I will defently book it the next time in Athens again!<br/>This lovley  Family takes nocarz really serious! <br/>Thanks your everything!",5
33092354,1165805364709656918,2024-05-27,15064856,这里简直太完美了，我们到达之前，房东为我们提供从机场到达房子最便捷的交通方式，当我们询问天气温度时候，房东及时的回答我们。我们到达房子的时候，房东先生早已经在等候我们，他热情欢迎我们，并为我们提行李。房子在雅典中心繁华的街区二楼，有电梯，有门禁，非常安全。周边走路一分钟就有一个大型超市。即使在周末，仍能买到生活用品。商店，药妆店，蛋糕店，都很近。房屋布置的很有品味，风格复古，特别温馨。曾经是房东的父亲，一位诗人的家。床品非常整洁，美丽。床睡的也舒适。厨房用具齐全，炉具加热迅速。房东贴心的为我们准备了小礼物，并给我们介绍景点。这个房子最大的优点就是距离各个景点太近了，基本都在步行十分钟就可以到达。最感谢的就是房东先生，在我们离开之前，为我们预约了出租车，并认真的为我们解决一些碰到的小问题。真的是太感谢了！雅典是个伟大的城市，因为房东先生对我们的热情帮助，雅典，希腊在我们心中变得更加美丽。如果再来雅典，我一定会再次入住！并当面感谢房东先生！,2
33419570,417807847348667503,2021-07-30,70992881,He was absolutely amazing. The apartment was clean and I felt very comfortable. He was a great host and I recommend this place. His communication was great and he responds quickly. He also helped my friend by calling her a taxi to the airport.,5
33096812,558528142,2019-11-03,31131743,Το σπίτι ήταν πολύ καθαρό και ο γιάννης εκεί σε οτι χρειαστήκαμε. Πάρα πολύ κοντά στο μετρό !!,2
33096812,613917183,2020-03-03,338787032,Πολύ καλός χώρος. Κοντά στο μετρό. Άριστη συνεννόηση με τους ιδιοκτήτες. Από τις πιο value for money επιλογές!!!,4
33422034,667180116,2020-09-23,363112110,"Esta super bien ubicado, calidad precio inmejorable",4
33422034,715102818,2020-12-13,374513073,Όλα άψογα !,2
33422034,725160026,2021-01-18,215150927,"Οι καλύτεροι οικοδεσπότες που είχα ποτέ !!!<br/>Φιλόξενοι και εξυπηρετηκότατοι άψογη στη συνεννόηση και πραγματικά διακριτικοί .<br/>Η αισθητική και η διαρρύθμιση του σπιτιού μαζί με την υπέροχη τοποθεσία , είναι μονόδρομος στην επιλογή του καταλύματος.<br/>Το συνιστώ ανεπιφύλακτα !!!<br/>Σας ευχαριστώ πολύ George & Zoe",2
33096812,633099386689762819,2022-05-23,402248659,"Η επικοινωνία μας με τους οικοδεσπότες ήταν άριστη, ήταν πολύ βοηθητικοί και ανταποκρίνονταν αμέσως. Το διαμέρισμα βρίσκεται σε εξαιρετική τοποθεσία, γεγονός που μας διευκόλυνε ιδιαίτερα. Δεδομένου, όμως, ότι πρόκειται για ισόγειο τοποθετημένο πολύ κοντά σε κεντρικό δρόμο, υπήρχε αρκετή φασαρία κάποιες ώρες της ημέρας.",2
33422034,509138604575548863,2021-12-03,348399740,Όλα μια χαρά!,2
33422034,754904424622315826,2022-11-07,481891596,"The appartment, the location and the support from George are great if you want to visit Athens. It is a quiet place but in a great and vibrant neighbourhood to explore the whole city from. I will definately try to stay there again once I get to come back to Athens.",5
33096812,839664949781503960,2023-03-04,259142634,"Το δωμάτιο βρίσκεται δίπλα στη Λ. Κηφισίας. Επομένως και να μην έχεις αμάξι όλα το ΜΜΜ (μετρό, λεωφορεία κλπ)  είναι δίπλα. Καθαρός χώρος και ο Γιάννης απαντάει άμεσα σε ό,τι χρειαστείς!",2
33096812,1023755604253712423,2023-11-13,5652841,"Soluzione ideale per brevi soggiorni, consigliato.",2
33423467,651192351,2020-08-15,20723541,Great place and location,4
33423467,630961110024884823,2022-05-20,64295390,"Very clean, good communication/responsiveness and most importantly, very convenient to the sites/attractions. We were looking for a little space in the city that we could easily navigate around from and this was exactly what we were looking for!",5
33431074,533094605,2019-09-21,29764558,"The space is a 2nd floor clean apartment with a very comfortable bed, and air conditioning. You enter via a lockbox and code. The location was perfect, 2 minutes walking to the Acropoli station. There is also a small shop next door for drinks or snacks. There is a balcony overlooking the road. The apartment was quiet in the evening. There is good WiFi. Only instant coffee and black tea were provided which could be improved. Also, the shower is extremely small and flooded the bathroom floor despite the curtain. Overall the place was nice, convenient, and worth the value, primarily due to the location.",5
33148358,436636172710770373,2021-08-25,19202559,"Bessie is super helpful, sweet, and warm. The room is clean and has everything we need, we had a great time there, will definitely stay here again next time when we visit Athens!",5
33148358,747585247850679035,2022-10-28,400272958,"clean appartement, excellent location, smooth communication hence real good value!",5
33431074,735605584,2021-03-01,385969638,Υπνοδωμάτιο με φοβερό ορθοπαιδικο διπλό στρώμα!!Μεγάλες ντουλάπες. <br/>Κουζινουλα με όλα τα απαραίτητα για να μαγειρεύεις αν θες. <br/>Σαλονάκι με υπέροχο γωνιακό καναπέ που γίνεται κρεβάτι. <br/>Smart tv<br/>Μπανιο με ντουζιέρα και παράθυρο. <br/>Γραφικό μπαλκονάκι σε ήσυχο δρόμο. <br/>Μινι μάρκετ ακριβώς από κάτω και ΑΒ Βασιλόπουλος. <br/>Μία ανάσα από το μετρό. <br/>Δίπλα στον υπέροχο πεζόδρομο Διονυσίου Αρεοπαγίτου<br/>Ασφαλης περιοχή.<br/>Το προτείνω ανεπιφύλαχτα.,2
33431074,738031913,2021-03-11,389328794,Très satisfait du logement qui est idéalement situé et très confortable.,2
33431074,390997902684576953,2021-06-23,19815880,"A perfectly adequate, well located apartment.  Spotlessly clean, but could benefit from some updates in the kitchen and bathroom. It would have been nice to have been left some coffee,  a few more tea bags and essential cooking items, but we didn’t cook in the apartment, as there are so many terrific restaurants in the area. Very comfortable bed!",5
33431074,593980970393055803,2022-03-30,51525141,"fantastic location . couldn’t be better, nice spacious one bedroom with wrap around balcony",5
33152222,539424746,2019-10-01,129756422,"A lovely place, great location, lovely hosts. There happened to be a bit of noise from the upstairs apartment and outside in the early hours of the morning which was the only down side. But we really enjoyed our stay and would recommend this flat.",5
33152222,561841285,2019-11-10,20935750,The location is unreal if you wanna be in the center of it all. Loved it!,4
33152512,724356781025841879,2022-09-26,223208275,"Our stay was fantastic! Petros and his colleagues were highly communicative and helpful for whatever we needed. You cannot ask for a better location in Athens - extremely close to incredible restaurants, cafes, and bars/clubs. I would recommend this apartment to anyone visiting Athens and I would gladly book with Petros again.",5
33459348,749836035494592031,2022-10-31,60285323,"We stayed here for 2 nights after a very long trip and it was a very pleasant stay. The area is close to metro stations and public parkings, it is also within walking distance from the main historical sites. The owners and team were great, always in communication and willing to help with anything that was needed.",5
33459348,922322839971586215,2023-06-26,87833811,The place was exacto like the pictures! It was beautiful and it looked brand new. The kitchen was very clean and the washrooms too.<br/>We went with a 90 year old and the apartments were everything we were looking for when travelling with an elderly person.<br/>Nikos was a great guide and helped us with everything.,5
