listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_location,host_location,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
558673047167901770,208.63,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97522,23.71568,2,365,0.0,13,1,0.04,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1191373180835142978,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Zürich, Switzerland",37.98455398088461,23.726122252466105,1,365,1.0,36,45,8.18,4.0,1.0,4.93,4.91,4.98,4.96,4.98,4.53,4.93
1184856569984843956,230.98,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Greece,37.99162,23.72672,6,365,0.0,40,6,1.18,,,5.0,5.0,5.0,5.0,5.0,4.83,5.0
1035933249017984942,327.84,Entire home/apt,Entire condo,4,1.0,2.0,1.0,ΠΑΓΚΡΑΤΙ,Greece,37.9716712,23.7432563,2,90,1.0,67,55,5.0,2.0,1.0,4.95,4.98,4.91,4.98,5.0,4.93,4.98
1134583710963643108,320.39,Entire home/apt,Entire home,4,1.0,,,ΙΛΙΣΙΑ,"Athens, Greece",37.97543,23.75308,1,365,0.0,6,3,0.43,,,4.33,5.0,4.33,4.67,5.0,5.0,4.33
34352357,640.78,Entire home/apt,Entire condo,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97686,23.72811,2,60,0.0,25,2,0.06,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
909159343030416206,335.29,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.966715943030565,23.727627995201207,2,365,0.0,21,3,0.17,,,3.33,4.33,3.33,3.67,3.33,4.67,4.0
39449594,417.25,Entire home/apt,Entire condo,4,2.0,,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.9644,23.7208,3,730,0.0,49,5,0.08,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1168826293075135476,178.82,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΚΕΡΑΜΕΙΚΟΣ,,37.9815461,23.7154252,2,180,0.0,48,11,1.68,,,4.91,4.91,4.73,4.82,5.0,4.73,4.82
10374154,111.76,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.98729,23.71923,2,1125,0.0,29,213,1.98,5.0,1.0,4.86,4.92,4.93,4.94,4.96,4.56,4.85
1305104854165484365,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.9652008,23.7314243,1,365,0.0,30,0,,,,,,,,,,
28739154,216.08,Hotel room,Room in aparthotel,3,2.0,5.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Heraklion, Greece",37.97325,23.7124,1,1125,0.0,15,0,,,,,,,,,,
1005063993475024798,335.29,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,,37.98465426169073,23.72474470829803,2,365,0.0,40,0,,,,,,,,,,
46008930,268.24,Entire home/apt,Entire guest suite,5,2.0,3.0,1.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Athens, Greece",37.98732,23.76129,3,365,0.0,34,12,0.29,,,3.67,3.92,2.83,4.58,4.5,4.5,3.92
1312328353919052037,186.27,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΑΜΠΕΛΟΚΗΠΟΙ,,37.9921121765433,23.76895340346187,3,365,0.0,7,0,,,,,,,,,,
42925678,439.61,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.98121,23.72504,1,365,0.0,31,13,0.31,,,4.85,4.85,5.0,4.92,4.92,4.23,4.69
956433717031303293,37.25,Private room,Private room in rental unit,1,,,,ΑΝΩ ΚΥΨΕΛΗ,"Athens, Greece",38.00482790380537,23.735294850874485,1,365,0.0,29,1,0.09,,,5.0,4.0,4.0,5.0,5.0,3.0,5.0
1182614978058330237,89.41,Private room,Private room in rental unit,2,1.0,1.0,2.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.99671357571103,23.727423565392368,3,365,0.0,5,8,1.46,,,4.13,4.88,4.38,3.75,4.13,4.13,4.63
26951298,543.92,Entire home/apt,Entire rental unit,8,4.0,,,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.96388,23.72831,2,59,1.0,27,181,2.34,,,4.85,4.91,4.87,4.91,4.93,4.87,4.86
962854557227054233,305.49,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athina, Greece",37.9839053,23.7335088,1,365,0.0,22,0,,,,,,,,,,
944989305135680994,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Tel Aviv-Yafo, Israel",37.96502,23.7316,2,60,0.0,31,0,,,,,,,,,,
49430459,81.96,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΚΟΛΩΝΟΣ,,37.99273,23.71601,2,1125,0.0,14,9,0.2,,,5.0,4.67,5.0,5.0,5.0,4.22,4.89
654978525494900705,290.59,Entire home/apt,Entire condo,4,1.0,1.0,1.0,ΠΕΤΡΑΛΩΝΑ,,37.96657,23.70414,2,365,0.0,68,15,0.5,,,4.87,4.73,4.73,5.0,5.0,4.53,4.73
17784390,260.78,Entire home/apt,Entire condo,4,1.0,2.0,1.0,ΓΚΥΖΗ,"Athens, Greece",37.99215,23.74881,3,20,1.0,47,130,1.41,,,4.95,4.91,4.98,4.94,4.99,4.66,4.92
1193421459825906084,238.43,Entire home/apt,Entire rental unit,3,2.0,3.0,2.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.9711647,23.745207,1,3,0.0,8,0,,,,,,,,,,
13035089,625.88,Private room,Room in aparthotel,4,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97777938842773,23.73192024230957,1,1125,0.0,39,92,0.9,,,4.76,4.84,4.86,4.84,4.87,4.93,4.83
24407807,74.51,Private room,Private room in condo,1,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Greece,37.98902,23.74352,1,1125,0.0,22,134,1.7,1.0,1.0,4.66,4.73,4.78,4.73,4.79,4.62,4.74
1265109719002114329,320.39,Entire home/apt,Entire rental unit,4,2.0,3.0,2.5,ΠΑΓΚΡΑΤΙ,"Papagou, Greece",37.96779113946101,23.753386946724344,1,365,1.0,58,0,,,,,,,,,,
1225243987500385414,409.8,Entire home/apt,Entire rental unit,4,1.0,0.0,1.0,ΣΤΑΔΙΟ,"Athens, Greece",37.96844,23.74366,1,365,0.0,12,7,1.86,,,4.86,4.86,4.86,5.0,4.86,4.29,4.71
933858917246470933,283.14,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athina, Greece",37.97746375741401,23.7314534067459,1,365,0.0,40,2,0.22,,,4.5,4.5,4.0,4.5,4.0,4.5,4.5
1099751369074762144,193.73,Entire home/apt,Entire rental unit,3,1.0,0.0,1.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Athens, Greece",37.992059301922566,23.763087825837307,2,17,1.0,41,63,6.34,4.0,1.0,4.95,5.0,4.98,4.9,4.89,4.97,4.94
878335831934757384,290.59,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΓΟΥΒΑ,"Monemvasia, Greece",37.96000386424393,23.743009753525257,1,60,0.0,2,0,,,,,,,,,,
1231682140471803366,312.94,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Kifisia, Greece",37.9779014,23.7253736,1,365,1.0,18,5,1.83,,,5.0,4.8,5.0,4.4,4.8,5.0,4.8
1311505376492858044,610.98,Entire home/apt,Entire rental unit,4,0.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Israel,37.9789247,23.7286963,1,365,1.0,9,0,,,,,,,,,,
52944805,752.55,Entire home/apt,Entire rental unit,16,4.0,15.0,2.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Diemen, Netherlands",37.99210739135742,23.729766845703125,1,365,0.0,35,20,0.52,,,4.15,4.1,4.0,4.8,4.7,4.35,4.0
26449233,119.22,Entire home/apt,Entire home,2,1.0,3.0,1.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Athens, Greece",37.99367,23.75881,1,1125,0.0,29,519,6.6,4.0,3.0,4.71,4.81,4.78,4.9,4.93,4.49,4.79
936802707487605874,1221.96,Entire home/apt,Entire rental unit,8,4.0,6.0,3.0,ΚΟΛΩΝΑΚΙ,,37.98166519999999,23.7393328,4,90,1.0,39,21,1.42,,,4.95,4.95,5.0,4.95,5.0,4.9,4.81
1185388294012367633,149.02,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΑΝΩ ΚΥΨΕΛΗ,"Athens, Greece",38.0078144,23.7377586,1,60,0.0,37,12,2.5,,,5.0,5.0,5.0,5.0,5.0,4.75,5.0
658744303833415861,312.94,Private room,Room in boutique hotel,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97694,23.72372,1,365,1.0,37,18,0.6,,,5.0,4.83,5.0,5.0,5.0,4.83,4.89
52818014,320.39,Entire home/apt,Entire condo,4,1.0,3.0,1.0,ΠΑΓΚΡΑΤΙ,,37.97268,23.74908,1,25,,11,234,6.08,4.0,4.0,4.66,4.66,4.67,4.88,4.92,4.8,4.6
1234141220126681689,96.86,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΚΥΨΕΛΗ,"England, United Kingdom",37.99730621628844,23.73958117365622,3,365,0.0,5,1,0.55,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1162150144343780873,119.22,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,,37.98696,23.72368,2,10,0.0,14,3,0.62,,,3.67,3.33,3.67,4.67,3.33,2.67,3.33
1168900671195864309,394.9,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Tel Aviv-Yafo, Israel",37.96796,23.73043,1,60,0.0,29,0,,,,,,,,,,
39822459,96.86,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΝΕΑ ΚΥΨΕΛΗ,"Athens, Greece",37.99844,23.74347,15,1125,0.0,17,6,0.29,,,4.83,4.83,5.0,4.83,4.67,4.67,5.0
1185924765104200553,208.63,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96418571763123,23.71933392482161,2,365,1.0,28,6,1.64,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1183215647440405486,193.73,Private room,Room in hotel,4,1.0,4.0,1.0,ΣΕΠΟΛΙΑ,,38.00323,23.71551,1,365,0.0,7,0,,,,,,,,,,
1177649268069246687,171.37,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΚΥΨΕΛΗ,"Athens, Greece",38.00200299999999,23.7349606,2,60,0.0,42,2,0.75,,,5.0,4.5,4.5,4.5,5.0,4.0,5.0
1148356267300491120,320.39,Entire home/apt,Entire rental unit,4,2.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,,37.967281776364295,23.747212321877463,1,365,0.0,15,0,,,,,,,,,,
772962287122117162,268.24,Entire home/apt,Entire serviced apartment,4,2.0,3.0,2.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.96389,23.73054,1,365,0.0,47,54,2.54,,,4.8,4.94,4.91,4.74,4.8,4.8,4.8
31483156,618.43,Entire home/apt,Entire rental unit,4,0.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97898,23.7241,2,100,0.0,29,157,2.21,,,4.76,4.79,4.73,4.89,4.8,4.85,4.74
1102158075446272051,432.16,Entire home/apt,Entire rental unit,6,2.0,2.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.98607710333139,23.73820103092012,1,60,0.0,43,7,0.95,,,5.0,5.0,5.0,4.71,5.0,4.57,5.0
990471477698690498,610.98,Private room,Room in hotel,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Rethimno, Greece",37.97879760185042,23.729708022090133,1,365,0.0,24,0,,,,,,,,,,
1038821089988433506,275.69,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.9742538,23.716262,2,365,1.0,34,62,4.93,,,4.98,4.95,4.95,4.98,4.98,4.95,4.92
931878770509013056,387.45,Entire home/apt,Entire rental unit,6,3.0,4.0,2.5,ΓΟΥΔΙ,"Athens, Greece",37.9812789,23.7603023,1,365,1.0,54,10,0.59,,,5.0,5.0,5.0,5.0,5.0,4.9,5.0
901946486139887515,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.98272,23.72162,2,60,0.0,32,36,1.92,,,4.72,4.61,4.69,4.89,4.92,4.17,4.72
1285310129174884366,305.49,Private room,Room in aparthotel,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9857072,23.7323038,1,365,1.0,21,0,,,,,,,,,,
1114670019664823834,253.33,Entire home/apt,Entire loft,4,1.0,3.0,2.0,ΓΟΥΔΙ,"Athens, Greece",37.98303329356324,23.75933409871714,2,21,1.0,49,24,2.81,5.0,1.0,5.0,5.0,5.0,5.0,4.96,4.83,5.0
1028915567218745893,320.39,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΠΕΔΙΟ ΑΡΕΩΣ,"Galatsi, Greece",37.9955519,23.7369606,2,60,1.0,43,15,1.55,,,5.0,4.93,4.93,4.87,4.93,4.87,5.0
922921721603313690,163.92,Entire home/apt,Entire serviced apartment,2,0.0,1.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,"Athens, Greece",37.98691,23.74879,1,365,0.0,33,5,0.3,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0
41602864,722.75,Entire home/apt,Entire rental unit,6,3.0,4.0,2.0,ΑΚΡΟΠΟΛΗ,"Athens, Greece",37.96868,23.7266,1,1125,1.0,47,155,2.67,3.0,2.0,4.73,4.81,4.76,4.86,4.8,4.98,4.73
13521853,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΚΟΛΩΝΑΚΙ,"Psychiko, Greece",37.97921,23.74429,4,60,0.0,22,61,0.62,,,4.87,4.89,4.85,4.88,4.89,4.88,4.73
597046362786793944,149.02,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Galatsi, Greece",37.98882,23.72687,3,1125,0.0,38,137,4.44,4.0,1.0,4.62,4.79,4.61,4.88,4.96,3.82,4.77
1158848979482949916,722.75,Entire home/apt,Entire rental unit,16,2.0,13.0,2.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Diemen, Netherlands",37.9929597,23.7304605,1,365,0.0,28,4,1.19,,,3.75,3.5,3.75,4.25,5.0,4.25,4.0
36430032,253.33,Entire home/apt,Entire rental unit,4,2.0,3.0,1.5,ΑΜΠΕΛΟΚΗΠΟΙ,"Athens, Greece",37.98787,23.76023,3,1125,1.0,37,60,0.93,2.0,1.0,4.95,4.92,4.9,4.97,4.97,4.95,4.93
1182722864760555899,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.98609204934379,23.721922039939912,2,365,1.0,41,30,5.52,,,4.8,4.73,4.93,4.73,4.9,4.03,4.73
20967829,96.86,Private room,Private room in rental unit,2,1.0,1.0,1.5,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Ano Liosia, Greece",37.99563,23.72613,1,1125,0.0,21,194,2.23,5.0,1.0,4.63,4.74,4.57,4.86,4.87,4.38,4.65
49900734,305.49,Private room,Private room in condo,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.977871,23.726896,1,59,0.0,21,114,2.69,3.5,2.0,4.57,4.68,4.7,4.75,4.88,4.75,4.67
19955273,141.57,Entire home/apt,Entire townhouse,2,1.0,2.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.98798,23.73531,1,1125,1.0,52,235,2.61,4.444444444444445,9.0,4.8,4.85,4.87,4.94,4.92,4.71,4.72
556965248898743768,178.82,Entire home/apt,Entire condo,2,1.0,2.0,1.0,ΚΕΡΑΜΕΙΚΟΣ,,37.9822883605957,23.716169357299805,2,90,0.0,42,71,2.06,,,4.73,4.77,4.79,4.94,4.87,4.65,4.75
718696573325816244,163.92,Entire home/apt,Entire condo,4,2.0,2.0,1.0,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,,38.0008066,23.7333531,3,1125,0.0,40,3,1.05,,,5.0,5.0,5.0,5.0,5.0,4.67,5.0
33131028,312.94,Hotel room,Room in serviced apartment,2,,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Glyfada, Greece",37.97914,23.72331,1,89,1.0,26,6,0.09,,,4.83,5.0,5.0,5.0,5.0,4.83,4.67
1111351521479845263,193.73,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.96275,23.73039,2,365,,46,22,2.48,,,4.73,4.77,4.82,4.5,4.5,4.59,4.68
35280824,633.33,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"York, United Kingdom",37.97747,23.72531,2,1124,1.0,34,74,1.11,,,4.93,4.96,4.95,4.93,4.95,4.93,4.84
54243510,827.06,Entire home/apt,Entire condo,16,5.0,12.0,2.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Diemen, Netherlands",37.98752975463867,23.76302719116211,1,365,0.0,36,13,0.44,,,3.54,3.85,3.0,4.15,4.31,4.31,3.85
975819599337106136,298.04,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.984651779656986,23.73587203984001,1,1125,1.0,38,41,2.69,,,4.98,5.0,4.9,4.98,5.0,4.85,4.9
757934076918638057,633.33,Entire home/apt,Entire condo,4,2.0,2.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97732,23.73112,2,20,1.0,41,115,4.5,5.0,1.0,4.99,4.97,4.97,4.97,5.0,4.97,4.89
42260632,163.92,Entire home/apt,Entire condo,2,1.0,2.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.97053,23.74349,3,1125,1.0,27,184,3.15,3.0,2.0,4.96,4.95,4.95,4.99,4.99,4.92,4.96
34380130,312.94,Private room,Private room in rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97582,23.72727,2,1125,0.0,12,1,0.01,,,4.0,4.0,5.0,5.0,5.0,5.0,5.0
1296525188011393721,260.78,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97441407712326,23.71423887513453,2,30,,5,0,,,,,,,,,,
1158502573309676615,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,,37.9869578,23.7236781,2,10,0.0,14,9,1.89,,,4.56,4.33,4.67,4.89,5.0,3.89,4.44
22802228,275.69,Entire home/apt,Entire condo,4,1.0,4.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,Greece,37.95921,23.72799,1,30,0.0,37,61,0.73,,,4.89,4.92,4.89,4.95,4.97,4.84,4.74
691808506282365667,275.69,Entire home/apt,Entire condo,4,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.96286,23.72923,1,31,0.0,43,75,2.63,4.0,1.0,4.91,4.95,4.97,4.99,4.95,4.79,4.93
35102734,931.37,Entire home/apt,Entire serviced apartment,6,2.0,2.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97671,23.7309,1,1125,0.0,37,20,0.38,,,4.6,4.75,4.65,5.0,4.9,4.9,4.8
580458362207639672,1251.76,Entire home/apt,Entire condo,8,3.0,4.0,1.5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97323,23.73195,1,365,0.0,40,182,5.4,4.666666666666667,3.0,4.79,4.91,4.87,4.89,4.93,4.92,4.8
805801090642903123,461.96,Entire home/apt,Entire rental unit,6,2.0,2.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Athens, Greece",37.96882,23.71043,2,365,1.0,36,5,0.25,,,5.0,5.0,5.0,5.0,5.0,5.0,4.8
52959003,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Israel,37.97699,23.72844,1,1125,1.0,21,0,,,,,,,,,,
40264228,372.55,Entire home/apt,Entire home,6,1.0,2.0,2.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Athens, Greece",37.9917,23.75778,1,1125,0.0,63,162,2.61,,,4.81,4.79,4.84,4.88,4.81,4.71,4.77
25863077,327.84,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΙΛΙΣΙΑ,"Athens, Greece",37.9777,23.75788,3,29,1.0,40,111,1.67,2.0,4.0,4.89,4.91,4.93,4.95,4.98,4.87,4.88
896426335973173046,126.67,Private room,Private room in rental unit,2,1.0,1.0,1.0,ΓΚΥΖΗ,,37.9899488,23.7495112,3,365,0.0,14,0,,,,,,,,,,
749344207329455252,141.57,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.991028,23.7340886,2,365,1.0,60,142,5.49,5.0,1.0,4.91,4.9,4.95,4.92,4.96,4.63,4.73
1193325734135409394,163.92,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.96633757605028,23.746143244206905,2,59,1.0,47,6,1.1,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28555237,320.39,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.979,23.72775,2,1125,1.0,51,51,0.69,,,4.96,4.98,5.0,4.92,5.0,4.96,4.94
53171905,268.24,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Kifisia, Greece",37.96575,23.73191,1,365,0.0,4,0,,,,,,,,,,
23514904,230.98,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Athens, Greece",37.9688,23.70979,61,1125,1.0,30,15,0.22,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.93,4.87
1113219514230633726,238.43,Entire home/apt,Entire rental unit,7,3.0,5.0,1.0,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,"Athens, Greece",37.98812858122118,23.72021285481195,2,10,0.0,15,13,1.48,,,4.69,4.54,4.62,5.0,4.85,4.08,4.77
1018209024524228262,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"York, United Kingdom",37.97744230000001,23.7253271,2,365,1.0,29,5,0.38,,,4.8,4.8,5.0,4.8,5.0,4.6,4.8
696457091153524765,365.1,Entire home/apt,Entire condo,4,2.0,2.0,1.5,ΚΕΡΑΜΕΙΚΟΣ,"Athens, Greece",37.98122212866341,23.713533439147927,2,30,1.0,53,51,1.94,2.0,2.0,4.94,4.9,4.88,4.94,4.94,4.78,4.88
1167183449692797368,417.25,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96754,23.72959,2,365,0.0,6,1,0.16,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
906265008635509796,178.82,Entire home/apt,Entire rental unit,4,2.0,,,ΑΝΩ ΚΥΨΕΛΗ,,38.00325,23.73802,1,1125,0.0,29,1,0.06,,,5.0,5.0,5.0,4.0,5.0,4.0,5.0
1044750911790233214,141.57,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Ness Ziona, Israel",37.97125783449511,23.708481704366243,2,365,0.0,7,2,0.34,,,5.0,5.0,5.0,4.5,5.0,4.5,5.0
1102798605649315136,230.98,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Athens, Greece",37.96934,23.70852,2,60,1.0,40,20,2.02,,,5.0,5.0,5.0,4.95,5.0,5.0,5.0
27572545,491.76,Entire home/apt,Entire rental unit,5,2.0,3.0,2.0,ΓΟΥΒΑ,"Athens, Greece",37.95819,23.7453,2,1125,0.0,31,34,0.44,,,4.71,4.71,4.76,4.76,4.76,4.74,4.82
